chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
112,EZH2,Sinefungin,drug,is_another,SAM-competitive inhibitor,other,"Sinefungin is another SAM-competitive inhibitor, however, like DZNep, it is not specific to EZH2."
112,EZH2,Sinefungin,drug,works_by,binding in the cofactor binding pocket of DNA methyltransferases,other,"Sinefungin is another SAM-competitive inhibitor, however, like DZNep, it is not specific to EZH2. It works by binding in the cofactor binding pocket of DNA methyltransferases to block methyl transfer."
112,EZH2,EI1,drug,showed,EZH2 inhibitory activity,other,"EI1 is another inhibitor, developed by Novartis, that showed EZH2 inhibitory activity in lymphoma tumor cells, including cells with the Y641 mutation."
112,EZH2,EI1,drug,involves,competing with the SAM cofactor for binding to EZH2,other,The mechanism of this inhibitor also involves competing with the SAM cofactor for binding to EZH2.
112,EZH2,GSK126,drug,is_a,"potent, SAM-competitive EZH2 inhibitor",other,"GSK126 is a potent, SAM-competitive EZH2 inhibitor developed by GlaxoSmithKline,"
112,EZH2,GSK126,drug,has,150-fold selectivity over EZH1,other,"GSK126 is a potent, SAM-competitive EZH2 inhibitor developed by GlaxoSmithKline, that has 150-fold selectivity over EZH1 and a Ki of 0.5-3 nM."
112,EZH2,GSK126,drug,was_developed_by,GlaxoSmithKline,organisation,"GSK126 is a potent, SAM-competitive EZH2 inhibitor developed by GlaxoSmithKline,"
0,Breast cancer,Breast cancer,disease,develops_from,breast tissue,other,Breast cancer is a cancer that develops from breast tissue.
0,Breast cancer,Breast cancer,disease,may_include,a lump in the breast,other,"Signs of breast cancer may include: a lump in the breast, a change in breast shape, dimpling of the skin, milk rejection, fluid coming from the nipple, a newly inverted nipple, or a red or scaly patch of skin."
0,Breast cancer,Breast cancer,disease,may_include,bone pain,other,"In those with distant spread of the disease, there may be bone pain, swollen lymph nodes, shortness of breath, or yellow skin."
0,Breast cancer,Breast cancer,disease,is_caused_by,obesity,other,"Risk factors for developing breast cancer include obesity, a lack of physical exercise, alcohol consumption, hormone replacement therapy during menopause, ionizing radiation, an early age at first menstruation, having children late in life (or not at all), older age, having a prior history of breast cancer, and a family history of breast cancer."
0,Breast cancer,Breast cancer,disease,is_caused_by,BRCA mutations,gene,"About five to ten percent of cases are the result of an inherited genetic predisposition, including BRCA mutations among others."
0,Breast cancer,Breast cancer,disease,develops_in,cells from the lining of milk ducts,other,Breast cancer most commonly develops in cells from the lining of milk ducts and the lobules that supply these ducts with milk.
0,Breast cancer,Breast cancer,disease,is_diagnosed_by,biopsy,other,The diagnosis of breast cancer is confirmed by taking a biopsy of the concerning tissue.
0,Breast cancer,Breast cancer screening,other,can_improve,prognosis,other,"Breast cancer screening can be instrumental, given that the size of a breast cancer and its spread are among the most critical factors in predicting the prognosis of the disease."
0,Breast cancer,Breast cancer screening,other,can_detect,breast cancer,disease,Breast cancers found during screening are typically smaller and less likely to have spread outside the breast.
0,Breast cancer,Training health workers,other,can_detect,breast cancer,disease,Training health workers to do clinical breast examination may have potential to detect breast cancer at an early stage.
0,Breast cancer,Tamoxifen,drug,may_prevent,breast cancer,disease,The medications tamoxifen or raloxifene may be used in an effort to prevent breast cancer in those who are at high risk of developing it.
0,Breast cancer,Surgical removal of both breasts,other,may_prevent,breast cancer,disease,Surgical removal of both breasts is another preventive measure in some high risk women.
0,Breast cancer,Surgery,other,may_treat,breast cancer,disease,"In those who have been diagnosed with cancer, a number of treatments may be used, including surgery, radiation therapy, chemotherapy, hormonal therapy, and targeted therapy."
0,Breast cancer,Radiation therapy,other,may_treat,breast cancer,disease,"In those who have been diagnosed with cancer, a number of treatments may be used, including surgery, radiation therapy, chemotherapy, hormonal therapy, and targeted therapy."
0,Breast cancer,Chemotherapy,other,may_treat,breast cancer,disease,"In those who have been diagnosed with cancer, a number of treatments may be used, including surgery, radiation therapy, chemotherapy, hormonal therapy, and targeted therapy."
0,Breast cancer,Hormonal therapy,other,may_treat,breast cancer,disease,"In those who have been diagnosed with cancer, a number of treatments may be used, including surgery, radiation therapy, chemotherapy, hormonal therapy, and targeted therapy."
0,Breast cancer,Targeted therapy,other,may_treat,breast cancer,disease,"In those who have been diagnosed with cancer, a number of treatments may be used, including surgery, radiation therapy, chemotherapy, hormonal therapy, and targeted therapy."
0,Breast cancer,Breast cancer,disease,has_outcome,five-year survival rates,other,"Outcomes for breast cancer vary depending on the cancer type, the extent of disease, and the person's age."
0,Breast cancer,Breast cancer,disease,affects,women,other,"Worldwide, breast cancer is the leading type of cancer in women, accounting for 25% of all cases."
0,Breast cancer,Breast cancer,disease,results_in,two million new cases,other,"In 2018, it resulted in two million new cases and 627,000 deaths."
0,Breast cancer,Breast cancer,disease,results_in,"627,000 deaths",other,"In 2018, it resulted in two million new cases and 627,000 deaths."
0,Breast cancer,Breast cancer,disease,is_more_common_in,developed countries,other,"It is more common in developed countries, and is more than 100 times more common in women than in men."
0,Breast cancer,Breast cancer,disease,is_more_common_in,women,other,"It is more common in developed countries, and is more than 100 times more common in women than in men."
1,Breast cancer,breast cancer,disease,has_symptom,new lump in the breast,other,"For those who do have symptoms, a new lump in the breast is most common."
1,Breast cancer,breast lumps,other,are_not_cancer,cancer,disease,"Most breast lumps are not cancer, though lumps that are painless, hard, and with irregular edges are more likely to be cancerous."
1,Breast cancer,breast lumps,other,are_more_likely_to_be_cancerous,cancer,disease,"Most breast lumps are not cancer, though lumps that are painless, hard, and with irregular edges are more likely to be cancerous."
1,Breast cancer,breast cancer,disease,has_symptom,skin thickening,other,Other symptoms include  skin thickening known as peau d'orange swelling or pain in the breast;
1,Breast cancer,breast cancer,disease,has_symptom,swelling or pain in the breast,other,Other symptoms include  skin thickening known as peau d'orange swelling or pain in the breast;
1,Breast cancer,breast cancer,disease,has_symptom,dimpling,other,"Other symptoms include  skin thickening known as peau d'orange swelling or pain in the breast; dimpling, thickening, redness, or dryness of the breast skin;"
1,Breast cancer,breast cancer,disease,has_symptom,thickening,other,"Other symptoms include  skin thickening known as peau d'orange swelling or pain in the breast; dimpling, thickening, redness, or dryness of the breast skin;"
1,Breast cancer,breast cancer,disease,has_symptom,redness,other,"Other symptoms include  skin thickening known as peau d'orange swelling or pain in the breast; dimpling, thickening, redness, or dryness of the breast skin;"
1,Breast cancer,breast cancer,disease,has_symptom,dryness of the breast skin,other,"Other symptoms include  skin thickening known as peau d'orange swelling or pain in the breast; dimpling, thickening, redness, or dryness of the breast skin;"
1,Breast cancer,breast cancer,disease,has_symptom,pain,other,"Other symptoms include  skin thickening known as peau d'orange swelling or pain in the breast; dimpling, thickening, redness, or dryness of the breast skin;"
1,Breast cancer,breast cancer,disease,has_symptom,inversion of the nipple,other,"Other symptoms include  skin thickening known as peau d'orange swelling or pain in the breast; dimpling, thickening, redness, or dryness of the breast skin; and pain, or inversion of the nipple."
1,Breast cancer,breast cancer,disease,has_symptom,unusual discharge from the breasts,other,"Some may experience unusual discharge from the breasts, or swelling of the lymph nodes under the arms or along the collar bone."
1,Breast cancer,breast cancer,disease,has_symptom,swelling of the lymph nodes under the arms or along the collar bone,other,"Some may experience unusual discharge from the breasts, or swelling of the lymph nodes under the arms or along the collar bone."
1,Breast cancer,inflammatory breast cancer,disease,is_form_of,breast cancer,disease,"Some less common forms of breast cancer cause distinctive symptoms. Up to 5% of people with breast cancer have inflammatory breast cancer,"
1,Breast cancer,inflammatory breast cancer,disease,causes,swelling and redness of the breast,other,"Up to 5% of people with breast cancer have inflammatory breast cancer, where cancer cells block the lymph vessels of one breast, causing the breast to substantially swell and redden over three to six months."
1,Breast cancer,Paget's disease of the breast,disease,is_form_of,breast cancer,disease,"Up to 3% of people with breast cancer have Paget's disease of the breast,"
1,Breast cancer,Paget's disease of the breast,disease,has_symptom,"eczema-like red, scaly irritation on the nipple and areola",other,"Up to 3% of people with breast cancer have Paget's disease of the breast, with eczema-like red, scaly irritation on the nipple and areola."
1,Breast cancer,breast cancer,disease,can_spread_to,bones,other,"Advanced tumors can spread (metastasize) beyond the breast, most commonly to the bones,"
1,Breast cancer,breast cancer,disease,can_spread_to,liver,other,"Advanced tumors can spread (metastasize) beyond the breast, most commonly to the bones, liver,"
1,Breast cancer,breast cancer,disease,can_spread_to,lungs,other,"Advanced tumors can spread (metastasize) beyond the breast, most commonly to the bones, liver, lungs,"
1,Breast cancer,breast cancer,disease,can_spread_to,brain,other,"Advanced tumors can spread (metastasize) beyond the breast, most commonly to the bones, liver, lungs, and brain."
1,Breast cancer,bone metastases,other,can_cause,swelling,other,"Bone metastases can cause swelling,"
1,Breast cancer,bone metastases,other,can_cause,progressive bone pain,other,"Bone metastases can cause swelling, progressive bone pain,"
2,Breast cancer,Breast cancer screening,other,involves,testing women without breast cancer symptoms,other,Breast cancer screening refers to testing women without breast cancer symptoms in an attempt to diagnose breast tumors early when treatments are more successful.
2,Breast cancer,Breast cancer screening,other,uses,mammography,other,"The most common screening test for breast cancer is low-dose X-ray imaging of the breast, called mammography."
2,Breast cancer,Mammography,other,detects,tumors,other,"Tumors can appear unusually dense within the breast, distort the shape of surrounding tissue, or cause small dense flecks called microcalcifications."
2,Breast cancer,Radiologists,organisation,report,mammogram results,other,Radiologists generally report mammogram results on a standardized scale – the six-point Breast Imaging-Reporting and Data System (BI-RADS) is the most common globally – where a higher number corresponds to a greater risk of a cancerous tumor.
2,Breast cancer,BI-RADS,other,categorizes,breast density,other,A mammogram also reveals breast density; dense breast tissue appears opaque on a mammogram and can obscure tumors. BI-RADS categorizes breast density into four categories.
2,Breast cancer,Mammography,other,detects,breast tumors,other,"Mammography can detect around 90% of breast tumors in the least dense breasts (called ""fatty"" breasts), but just 60% in the most dense breasts (called ""extremely dense"")."
2,Breast cancer,Ultrasound,other,detects,breast tumors,other,"Women with particularly dense breasts can instead be screened by ultrasound, magnetic resonance imaging (MRI), or tomosynthesis, all of which more sensitively detect breast tumors."
2,Breast cancer,Regular screening mammography,other,reduces,breast cancer deaths,other,Regular screening mammography reduces breast cancer deaths by at least 20%.
2,Breast cancer,Medical guidelines,organisation,recommend,annual screening mammograms,other,Most medical guidelines recommend annual screening mammograms for women aged 50–70.
2,Breast cancer,Screening,other,reduces,breast cancer mortality,other,"Screening also reduces breast cancer mortality in women aged 40–49, and some guidelines recommend annual screening in this age group as well."
2,Breast cancer,MRI screening,other,increases,chance of detecting potentially dangerous tumors,other,"For women at high risk for developing breast cancer, most guidelines recommend adding MRI screening to mammography, to increase the chance of detecting potentially dangerous tumors."
2,Breast cancer,Breast self-examination,other,does not reduce,a person's chance of dying from breast cancer,other,"Regularly feeling one's own breasts for lumps or other abnormalities, called breast self-examination, does not reduce a person's chance of dying from breast cancer."
2,Breast cancer,Clinical breast exams,other,are common,abnormalities,other,"Clinical breast exams, where a health professional feels the breasts for abnormalities, are common;"
2,Breast cancer,Mammography,other,misses,about 1 in 8 breast cancers,other,"Still, mammography has its disadvantages. Overall, screening mammograms miss about 1 in 8 breast cancers,"
2,Breast cancer,Mammography,other,gives,false-positive results,other,"they can also give false-positive results, causing extra anxiety and making patients overgo unnecessary additional exams, such as bioposies."
3,Breast cancer,those who have a suspected tumor,other,undergo additional imaging,a second diagnostic mammogram and ultrasound,other,"Those who have a suspected tumor from a mammogram or physical exam first undergo additional imaging – typically a second ""diagnostic"" mammogram and ultrasound – to confirm its presence and location."
3,Breast cancer,those who have a suspected tumor,other,confirm its presence and location,a second diagnostic mammogram and ultrasound,other,"Those who have a suspected tumor from a mammogram or physical exam first undergo additional imaging – typically a second ""diagnostic"" mammogram and ultrasound – to confirm its presence and location."
3,Breast cancer,those who have a suspected tumor,other,take a biopsy,a biopsy,other,A biopsy is then taken of the suspected tumor.
3,Breast cancer,breast biopsy,other,is typically done by,core needle biopsy,other,"Breast biopsy is typically done by core needle biopsy, with a hollow needle used to collect tissue from the area of interest."
3,Breast cancer,breast biopsy,other,is done by,core needle biopsy,other,"Breast biopsy is typically done by core needle biopsy, with a hollow needle used to collect tissue from the area of interest."
3,Breast cancer,breast biopsies,other,are positive for cancer,cancer,other,Around 10–20% of breast biopsies are positive for cancer.
3,Breast cancer,breast masses,other,are caused by,fibrocystic breast changes,other,"Most biopsied breast masses are instead caused by fibrocystic breast changes, a term that encompasses benign pockets of fluid, cell growth, or fibrous tissue."
4,Breast cancer,Breast cancers,disease,classified_by,grading systems,organisation,Breast cancers are classified by several grading systems
4,Breast cancer,grading systems,organisation,assesses,tumor characteristic,other,each of which assesses a tumor characteristic
4,Breast cancer,tumor characteristic,other,impacts,prognosis,other,that impacts a person's prognosis
4,Breast cancer,tumor,other,classified_by,tissue it arises from,other,a tumor is classified by the tissue it arises from
4,Breast cancer,tumor,other,classified_by,appearance of the tumor tissue under a microscope,other,or the appearance of the tumor tissue under a microscope
4,Breast cancer,breast cancers,disease,derived_from,ductal carcinoma,disease,Most breast cancers (85%) are ductal carcinoma – derived from the lining of the mammary ducts
4,Breast cancer,breast cancers,disease,derived_from,lobular carcinoma,disease,10% are lobular carcinoma – derived from the mammary lobes
4,Breast cancer,breast cancers,disease,derived_from,mixed ductal/lobular carcinoma,disease,or mixed ductal/lobular carcinoma
4,Breast cancer,breast cancers,disease,include,mucinous carcinoma,disease,Rarer types include mucinous carcinoma
4,Breast cancer,breast cancers,disease,include,tubular carcinoma,disease,tubular carcinoma
4,Breast cancer,breast cancers,disease,include,medullary carcinoma,disease,medullary carcinoma
4,Breast cancer,breast cancers,disease,include,papillary carcinoma,disease,papillary carcinoma
4,Breast cancer,carcinoma in situ,disease,considered,precancerous,other,"This condition, called carcinoma in situ, is often considered 'precancerous'"
4,Breast cancer,carcinoma in situ,disease,located_in,mammary ducts,other,Those with ductal carcinoma in situ (in the mammary ducts)
4,Breast cancer,carcinoma in situ,disease,located_in,mammary lobes,other,Those with lobular carcinoma in situ (in the mammary lobes)
4,Breast cancer,carcinoma in situ,disease,increases_risk,developing true invasive breast cancer,disease,Those with ductal carcinoma in situ (in the mammary ducts) are at increased risk for developing true invasive breast cancer
4,Breast cancer,carcinoma in situ,disease,increases_risk,developing breast cancer,disease,Those with lobular carcinoma in situ also have an increased risk of developing breast cancer
4,Breast cancer,invasive tumor tissue,other,assigned_a_grade_based_on,how distinct it appears from healthy breast,other,Invasive tumor tissue is assigned a grade based on how distinct it appears from healthy breast
4,Breast cancer,breast tumors,other,graded_on,three features,other,Breast tumors are graded on three features
4,Breast cancer,breast tumors,other,graded_on,proportion of cancer cells that form tubules,other,the proportion of cancer cells that form tubules
4,Breast cancer,breast tumors,other,graded_on,appearance of the cell nucleus,other,the appearance of the cell nucleus
4,Breast cancer,breast tumors,other,graded_on,how many cells are actively replicating,other,and how many cells are actively replicating
4,Breast cancer,grading system,organisation,scores,three-point scale,other,Each feature is scored on a three-point scale
4,Breast cancer,grading system,organisation,assigns_a_grade,based on the sum of the three scores,other,A grade is assigned based on the sum of the three scores
4,Breast cancer,tumor,other,tested_by,immunohistochemistry,organisation,tumor biopsy samples are now tested by immunohistochemistry
4,Breast cancer,tumor,other,determines,"if the tissue contains the proteins estrogen receptor (ER), progesterone receptor (PR), or human epidermal growth factor receptor 2 (HER2)",other,"to determine if the tissue contains the proteins estrogen receptor (ER), progesterone receptor (PR), or human epidermal growth factor receptor 2 (HER2)"
4,Breast cancer,tumor,other,called,hormone receptor-positive,other,Tumors containing either ER or PR are called 'hormone receptor-positive'
4,Breast cancer,tumor,other,treated_with,hormone therapies,other,and can be treated with hormone therapies
5,Breast cancer,management of breast cancer,other,depends_on,affected person's health,other,"The management of breast cancer depends on the affected person's health, the cancer case's molecular characteristics, and how far the tumor has spread at the time of diagnosis."
5,Breast cancer,management of breast cancer,other,depends_on,cancer case's molecular characteristics,other,"The management of breast cancer depends on the affected person's health, the cancer case's molecular characteristics, and how far the tumor has spread at the time of diagnosis."
5,Breast cancer,management of breast cancer,other,depends_on,how far the tumor has spread at the time of diagnosis,other,"The management of breast cancer depends on the affected person's health, the cancer case's molecular characteristics, and how far the tumor has spread at the time of diagnosis."
6,Breast cancer,breast cancer,disease,depends_on,affected person's health,other,"The management of breast cancer depends on the affected person's health, the cancer case's molecular characteristics, and how far the tumor has spread at the time of diagnosis."
6,Breast cancer,tumor,other,spreads,breast,other,Those whose tumors have not spread beyond the breast often undergo surgery to remove the tumor and some surrounding breast tissue.
6,Breast cancer,surgery,other,removes,tumor,other,Those whose tumors have not spread beyond the breast often undergo surgery to remove the tumor and some surrounding breast tissue.
6,Breast cancer,surgery,other,removes,surrounding breast tissue,other,Those whose tumors have not spread beyond the breast often undergo surgery to remove the tumor and some surrounding breast tissue.
6,Breast cancer,lumpectomy,other,removes,tumor,other,"The surgery method is typically chosen to spare as much healthy breast tissue as possible, removing just the tumor (lumpectomy) or a larger part of the breast (partial mastectomy)."
6,Breast cancer,partial mastectomy,other,removes,larger part of the breast,other,"The surgery method is typically chosen to spare as much healthy breast tissue as possible, removing just the tumor (lumpectomy) or a larger part of the breast (partial mastectomy)."
6,Breast cancer,full mastectomy,other,removes,affected breast(s),other,"Those with large or multiple tumors, high genetic risk of subsequent cancers, or who are unable to receive radiation therapy may instead opt for full removal of the affected breast(s) (full mastectomy)."
6,Breast cancer,sentinel lymph node biopsy,other,removes,nearest lymph node,other,"To reduce the risk of cancer spreading, women will often have the nearest lymph node removed in a procedure called sentinel lymph node biopsy."
6,Breast cancer,radiotherapy,other,decreases,chance of cancer recurrence,other,"After surgery, many undergo radiotherapy to decrease the chance of cancer recurrence."
6,Breast cancer,lumpectomy,other,receives,radiation to the whole breast,other,Those who had lumpectomies receive radiation to the whole breast.
6,Breast cancer,mastectomy,other,receives,radiation to the mastectomy scar and chest wall,other,"Those who had a mastectomy and are at elevated risk of tumor spread – tumor greater than five centimeters wide, or cancerous cells in nearby lymph nodes – receive radiation to the mastectomy scar and chest wall."
6,Breast cancer,lymph nodes,other,receives,radiation,other,"If cancerous cells have spread to nearby lymph nodes, those lymph nodes will be irradiated as well."
6,Breast cancer,radiotherapy,other,is_given,five days per week,other,"Radiation is typically given five days per week, for up to seven weeks."
6,Breast cancer,radiotherapy,other,is_given,up to seven weeks,other,"Radiation is typically given five days per week, for up to seven weeks."
6,Breast cancer,external beam radiotherapy,other,delivers,radiotherapy,other,"Radiotherapy for breast cancer is typically delivered via external beam radiotherapy, where a device focuses radiation beams onto the targeted parts of the body."
6,Breast cancer,brachytherapy,other,delivers,radiotherapy,other,"Instead, some undergo brachytherapy, where radioactive material is placed into a device inserted at the surgical site the tumor was removed from."
6,Breast cancer,surgery,other,eliminates,breast tumor,other,Surgery plus radiation typically eliminates a person's breast tumor.
6,Breast cancer,chemotherapy,other,reduces,chance of cancer recurring in the next ten years,other,Chemotherapy reduces the chance of cancer recurring in the next ten years by around a third.
6,Breast cancer,chemotherapy,other,has,life-threatening or permanent side effects,other,"However, 1-2% of those on chemotherapy experience life-threatening or permanent side effects."
6,Breast cancer,chemotherapy,other,is_offered,those with a higher risk of cancer recurrence,other,"To balance these benefits and risks, chemotherapy is typically offered to those with a higher risk of cancer recurrence."
6,Breast cancer,chemotherapy,other,is_given,two- to three-week cycles,other,"Chemotherapy drugs are typically given in two- to three-week cycles, with periods of drug treatment interspersed with rest periods to recover from the therapies' side effects."
6,Breast cancer,chemotherapy,other,is_given,four to six cycles,other,Four to six cycles are given in total.
6,Breast cancer,cyclophosphamide,chemical,is_a,DNA alkylating drug,other,"Many classes of chemotherapeutic agents are effective for breast cancer treatment, including the DNA alkylating drugs (cyclophosphamide), anthracyclines (doxorubicin and epirubicin), antimetabolites (fluorouracil, capecitabine, and methotrexate), taxanes (docetaxel and paclitaxel), and platinum-based chemotherapies (cisplatin and carboplatin)."
7,Breast cancer,metastatic disease,disease,treated_with,chemotherapy,other,"Those with metastatic disease can receive further chemotherapy, typically starting with capecitabine, an anthracycline, or a taxane."
7,Breast cancer,chemotherapy,other,starts_with,capecitabine,drug,"Those with metastatic disease can receive further chemotherapy, typically starting with capecitabine, an anthracycline, or a taxane."
7,Breast cancer,chemotherapy,other,starts_with,antracycline,drug,"Those with metastatic disease can receive further chemotherapy, typically starting with capecitabine, an anthracycline, or a taxane."
7,Breast cancer,chemotherapy,other,starts_with,taxane,drug,"Those with metastatic disease can receive further chemotherapy, typically starting with capecitabine, an anthracycline, or a taxane."
7,Breast cancer,chemotherapy,other,replaced_by,another chemotherapy drug,other,"As one chemotherapy drug fails to control the cancer, another is started."
7,Breast cancer,gemcitabine,drug,effective_against,metastatic disease,disease,"In addition to the chemotherapeutic drugs used for localized cancer, gemcitabine, vinorelbine, etoposide, and epothilones are sometimes effective."
7,Breast cancer,vinorelbine,drug,effective_against,metastatic disease,disease,"In addition to the chemotherapeutic drugs used for localized cancer, gemcitabine, vinorelbine, etoposide, and epothilones are sometimes effective."
7,Breast cancer,etoposide,drug,effective_against,metastatic disease,disease,"In addition to the chemotherapeutic drugs used for localized cancer, gemcitabine, vinorelbine, etoposide, and epothilones are sometimes effective."
7,Breast cancer,epothilones,drug,effective_against,metastatic disease,disease,"In addition to the chemotherapeutic drugs used for localized cancer, gemcitabine, vinorelbine, etoposide, and epothilones are sometimes effective."
7,Breast cancer,denosumab,drug,used_for,bone metastases,disease,Those with bone metastases benefit from regular infusion of the bone-strengthening agents denosumab and the bisphosphonates;
7,Breast cancer,bisphosphonates,drug,used_for,bone metastases,disease,Those with bone metastases benefit from regular infusion of the bone-strengthening agents denosumab and the bisphosphonates;
7,Breast cancer,toremifene,drug,used_for,ER-positive metastatic breast cancer,disease,"Up to 70% of those with ER-positive metastatic breast cancer benefit from additional endocrine therapy. Therapy options include those used in localized cancer, plus toremifene and fulvestrant,"
7,Breast cancer,fulvestrant,drug,used_for,ER-positive metastatic breast cancer,disease,"Up to 70% of those with ER-positive metastatic breast cancer benefit from additional endocrine therapy. Therapy options include those used in localized cancer, plus toremifene and fulvestrant,"
7,Breast cancer,palbociclib,drug,used_with,toremifene,drug,"Therapy options include those used in localized cancer, plus toremifene and fulvestrant, often used in combination with CDK4/6 inhibitors (palbociclib, ribociclib, or abemaciclib)."
7,Breast cancer,ribociclib,drug,used_with,toremifene,drug,"Therapy options include those used in localized cancer, plus toremifene and fulvestrant, often used in combination with CDK4/6 inhibitors (palbociclib, ribociclib, or abemaciclib)."
7,Breast cancer,abemaciclib,drug,used_with,toremifene,drug,"Therapy options include those used in localized cancer, plus toremifene and fulvestrant, often used in combination with CDK4/6 inhibitors (palbociclib, ribociclib, or abemaciclib)."
7,Breast cancer,everolimus,drug,used_with,metastatic disease,disease,"Adding an mTOR inhibitor, everolimus, can further slow the tumors' progression."
7,Breast cancer,trastuzumab,drug,used_for,HER2-positive metastatic disease,disease,"Those with HER2-positive metastatic disease can benefit from continued use of trastuzumab, alone, in combination with pertuzumab, or in combination with chemotherapy."
7,Breast cancer,pertuzumab,drug,used_with,trastuzumab,drug,"Those with HER2-positive metastatic disease can benefit from continued use of trastuzumab, alone, in combination with pertuzumab, or in combination with chemotherapy."
7,Breast cancer,trastuzumab emtansine,drug,used_for,HER2-positive metastatic disease,disease,Those whose tumors continue to progress on trastuzumab benefit from HER2-targeted antibody drug conjugates (HER2 antibodies linked to chemotherapy drugs) trastuzumab emtansine or trastuzumab deruxtecan.
7,Breast cancer,trastuzumab deruxtecan,drug,used_for,HER2-positive metastatic disease,disease,Those whose tumors continue to progress on trastuzumab benefit from HER2-targeted antibody drug conjugates (HER2 antibodies linked to chemotherapy drugs) trastuzumab emtansine or trastuzumab deruxtecan.
8,Breast cancer,Chemotherapy,treatment,causes,hair loss,symptom,"Chemotherapy causes hair loss, nausea, and vomiting in nearly everyone who receives it."
8,Breast cancer,Chemotherapy,treatment,causes,nausea,symptom,"Chemotherapy causes hair loss, nausea, and vomiting in nearly everyone who receives it."
8,Breast cancer,Chemotherapy,treatment,causes,vomiting,symptom,"Chemotherapy causes hair loss, nausea, and vomiting in nearly everyone who receives it."
8,Breast cancer,Antiemetic drugs,treatment,alleviates,nausea,symptom,Antiemetic drugs can alleviate nausea and vomiting;
8,Breast cancer,Antiemetic drugs,treatment,alleviates,vomiting,symptom,Antiemetic drugs can alleviate nausea and vomiting;
8,Breast cancer,Cold cap,treatment,reduces,hair loss,symptom,cooling the scalp with a cold cap during chemotherapy treatments may reduce hair loss.
8,Breast cancer,Endocrine therapy,treatment,causes,hot flashes,symptom,"Those on endocrine therapy often experience hot flashes, muscle and joint pain, and vaginal dryness/discomfort"
8,Breast cancer,Endocrine therapy,treatment,causes,muscle and joint pain,symptom,"Those on endocrine therapy often experience hot flashes, muscle and joint pain, and vaginal dryness/discomfort"
8,Breast cancer,Endocrine therapy,treatment,causes,vaginal dryness/discomfort,symptom,"Those on endocrine therapy often experience hot flashes, muscle and joint pain, and vaginal dryness/discomfort"
8,Breast cancer,Antidepressants,treatment,alleviates,hot flashes,symptom,Around half of women have their hot flashes alleviated by taking antidepressants;
8,Breast cancer,Physical therapy,treatment,treats,pain,symptom,pain can be treated with physical therapy and nonsteroidal anti-inflammatory drugs;
8,Breast cancer,Nonsteroidal anti-inflammatory drugs,treatment,treats,pain,symptom,pain can be treated with physical therapy and nonsteroidal anti-inflammatory drugs;
